EMPRESA,Nombre_Especie,estacion,Unidad,Tipo_eq,Sigla,ano,Mes,Fecha,Cod_Sip,Predio,cod_emsefor,Emsefor,Dens,M3_Arb,M3_HA,T_EFEC,T_PERD,dias_trab,N__Trab,H_H_efectivas,Vol_NOC,Volumen_H_H,Superficie_Total,Coor_X,Coor_Y,dia,otono,invierno,primavera,verano,season,inclinacion
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y61,2010,5,2010-05-14,20015,CRUCES  MARIA LAS,3581,SOCIEDAD FORESTAL FASI LIMITADA,7.409639639524934,0.5385164807134504,18.761749655138775,8.0,0.0,12.0,5.583333333300001,6.683312551923635,29.0,0.6492537313000001,,662874.748923707,5878739.82552439,14,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,5,2010-05-28,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,7.5,0.5,19.0,6.6315789474,7.052435189727021,51.6,1.0374603175,,663179.922462789,5883653.98489141,28,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,6,2010-06-12,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,3.0,2.25,22.0,6.9090909091,4.552721463838965,19.5,0.9407894737000001,,663179.922462789,5883653.98489141,12,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,6,2010-06-21,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,2.0,6.0,22.0,6.9090909091,3.717281509140786,13.0,0.9407894737000001,,663179.922462789,5883653.98489141,21,0,1,0,0,invierno,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,6,2010-06-02,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,6.0,2.0,22.0,6.9090909091,6.438520439860388,40.8,0.9842105262999999,,663179.922462789,5883653.98489141,2,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,6,2010-06-03,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,7.0,1.0,22.0,6.9090909091,6.954396908690213,46.0,0.9511278195,,663179.922462789,5883653.98489141,3,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,6,2010-06-04,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,7.0,1.0,22.0,6.9090909091,6.954396908690213,38.4,0.7939849623999999,,663179.922462789,5883653.98489141,4,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,6,2010-06-05,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,4.0,2.0,22.0,6.9090909091,5.257029925385626,34.5,1.2483552632,,663179.922462789,5883653.98489141,5,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,6,2010-06-07,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,5.0,3.0,22.0,6.9090909091,5.877538136456454,48.3,1.3981578947,,663179.922462789,5883653.98489141,7,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,6,2010-06-08,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,6.0,2.0,22.0,6.9090909091,6.438520439860388,55.9,1.3484649122999999,,663179.922462789,5883653.98489141,8,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,6,2010-06-09,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,5.5,2.5,22.0,6.9090909091,6.164414002968976,36.4,0.9578947368,,663179.922462789,5883653.98489141,9,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,6,2010-06-10,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,6.5,0.0,22.0,6.9090909091,6.701424543266902,46.8,1.0421052631999999,,663179.922462789,5883653.98489141,10,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,6,2010-06-11,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,6.0,2.0,22.0,6.9090909091,6.438520439860388,44.2,1.0662280702,,663179.922462789,5883653.98489141,11,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,6,2010-06-15,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,6.0,2.0,22.0,6.9090909091,6.438520439860388,49.4,1.1916666667,,663179.922462789,5883653.98489141,15,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,6,2010-06-16,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,6.0,2.0,22.0,6.9090909091,6.438520439860388,55.9,1.3484649122999999,,663179.922462789,5883653.98489141,16,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,6,2010-06-17,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,5.0,3.0,22.0,6.9090909091,5.877538136456454,44.4,1.2852631579,,663179.922462789,5883653.98489141,17,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,6,2010-06-18,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,3.0,5.0,22.0,6.9090909091,4.552721463838965,19.5,0.9407894737000001,,663179.922462789,5883653.98489141,18,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,6,2010-06-19,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,3.0,2.0,22.0,6.9090909091,4.552721463838965,26.0,1.2543859649,,663179.922462789,5883653.98489141,19,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,6,2010-06-22,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,4.0,4.0,22.0,6.9090909091,5.257029925385626,33.2,1.2013157895,,663179.922462789,5883653.98489141,22,0,1,0,0,invierno,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,6,2010-06-23,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,3.0,5.0,22.0,6.9090909091,4.552721463838965,27.3,1.3171052632,,663179.922462789,5883653.98489141,23,0,1,0,0,invierno,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,6,2010-06-24,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,5.0,3.0,22.0,6.9090909091,5.877538136456454,33.8,0.9784210526,,663179.922462789,5883653.98489141,24,0,1,0,0,invierno,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,6,2010-06-25,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.096529039358625,0.36055512754639896,20.077753456960767,5.0,3.0,22.0,6.9090909091,5.877538136456454,53.0,1.5342105262999999,,663179.922462789,5883653.98489141,25,0,1,0,0,invierno,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,6,2010-06-29,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.096529039358625,0.36055512754639896,20.077753456960767,7.0,1.0,22.0,6.9090909091,6.954396908690213,52.0,1.0751879699,,663179.922462789,5883653.98489141,29,0,1,0,0,invierno,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,7,2010-07-19,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.096529039358625,0.36055512754639896,20.077753456960767,5.0,3.0,8.0,6.5,5.70087712549569,44.2,1.36,,663179.922462789,5883653.98489141,19,0,1,0,0,invierno,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,7,2010-07-24,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.096529039358625,0.36055512754639896,20.077753456960767,4.0,1.0,8.0,6.5,5.0990195135927845,29.9,1.15,,663179.922462789,5883653.98489141,24,0,1,0,0,invierno,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,7,2010-07-09,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.096529039358625,0.36055512754639896,20.077753456960767,6.0,2.0,8.0,6.5,6.244997998398398,44.2,1.1333333333,,663179.922462789,5883653.98489141,9,0,1,0,0,invierno,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,7,2010-07-10,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.096529039358625,0.36055512754639896,20.077753456960767,3.0,2.0,8.0,6.5,4.415880433163924,26.0,1.3333333333,,663179.922462789,5883653.98489141,10,0,1,0,0,invierno,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,7,2010-07-12,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.096529039358625,0.36055512754639896,20.077753456960767,6.0,2.0,8.0,6.5,6.244997998398398,52.0,1.3333333333,,663179.922462789,5883653.98489141,12,0,1,0,0,invierno,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,7,2010-07-17,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.096529039358625,0.36055512754639896,20.077753456960767,5.0,2.0,8.0,6.5,5.70087712549569,27.3,0.84,,663179.922462789,5883653.98489141,17,0,1,0,0,invierno,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,7,2010-07-22,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.096529039358625,0.36055512754639896,20.077753456960767,5.0,3.0,8.0,6.5,5.70087712549569,36.4,1.12,,663179.922462789,5883653.98489141,22,0,1,0,0,invierno,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,5,2010-05-07,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,7.0,1.0,19.0,6.6315789474,6.813299687493571,43.4,0.9349206349,,650116.090311587,5865844.06421519,7,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,5,2010-05-08,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,3.0,2.0,19.0,6.6315789474,4.460351650049579,22.0,1.1058201058,,650116.090311587,5865844.06421519,8,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,5,2010-05-20,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,5.0,3.0,19.0,6.6315789474,5.7582892196207025,22.0,0.6634920635,,650116.090311587,5865844.06421519,20,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,5,2010-05-25,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,5.0,3.0,19.0,6.6315789474,5.7582892196207025,27.6,0.8323809524,,650116.090311587,5865844.06421519,25,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,5,2010-05-03,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,7.0,1.0,19.0,6.6315789474,6.813299687493571,43.9,0.94569161,,650116.090311587,5865844.06421519,3,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,5,2010-05-04,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,7.0,1.0,19.0,6.6315789474,6.813299687493571,33.3,0.7173469388,,650116.090311587,5865844.06421519,4,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,5,2010-05-05,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,2.0,6.0,19.0,6.6315789474,3.641861871996246,13.2,0.9952380952,,650116.090311587,5865844.06421519,5,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,5,2010-05-06,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,5.0,3.0,19.0,6.6315789474,5.7582892196207025,48.2,1.4536507937,,650116.090311587,5865844.06421519,6,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,5,2010-05-10,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,5.0,3.0,19.0,6.6315789474,5.7582892196207025,32.1,0.9680952381,,650116.090311587,5865844.06421519,10,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,5,2010-05-11,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,4.0,4.0,19.0,6.6315789474,5.150370451676268,35.5,1.3382936508,,650116.090311587,5865844.06421519,11,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,5,2010-05-12,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,6.5,1.5,19.0,6.6315789474,6.565459858829387,42.0,0.9743589744,,650116.090311587,5865844.06421519,12,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,5,2010-05-13,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,5.0,2.55,19.0,6.6315789474,5.7582892196207025,30.0,0.9047619048000001,,650116.090311587,5865844.06421519,13,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,5,2010-05-14,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,5.0,3.0,19.0,6.6315789474,5.7582892196207025,36.0,1.0857142857,,650116.090311587,5865844.06421519,14,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,5,2010-05-15,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,6.0,2.0,19.0,6.6315789474,6.307889796453328,42.0,1.0555555556,,650116.090311587,5865844.06421519,15,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,5,2010-05-17,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,4.0,4.0,19.0,6.6315789474,5.150370451676268,23.7,0.8934523809999999,,650116.090311587,5865844.06421519,17,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y68,2010,5,2010-05-18,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,7.0,1.0,19.0,6.6315789474,6.813299687493571,45.1,0.9715419501000001,,650116.090311587,5865844.06421519,18,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,5,2010-05-24,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,3.0,5.0,14.0,6.5,4.415880433163924,13.2,0.6769230769,,663179.922462789,5883653.98489141,24,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,5,2010-05-27,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,4.5,3.5,14.0,6.5,5.408326913195984,34.8,1.1897435897,,663179.922462789,5883653.98489141,27,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,5,2010-05-28,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,3.75,4.25,14.0,6.5,4.937104414532874,19.2,0.7876923077,,663179.922462789,5883653.98489141,28,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,6,2010-06-07,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,6.5,1.5,22.0,6.6363636364,6.567827923781195,43.6,1.010748156,,663179.922462789,5883653.98489141,7,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,6,2010-06-10,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,3.0,0.0,22.0,6.6363636364,4.461960433385756,9.6,0.48219178079999997,,663179.922462789,5883653.98489141,10,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,6,2010-06-18,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,6.0,2.0,22.0,6.6363636364,6.310164959666269,11.1,0.2787671233,,663179.922462789,5883653.98489141,18,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,6,2010-06-19,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,3.75,1.25,22.0,6.6363636364,4.988623420984991,14.8,0.5947031963,,663179.922462789,5883653.98489141,19,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,6,2010-06-29,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,7.0,1.0,22.0,6.6363636364,6.815757144624506,27.8,0.5984344423,,663179.922462789,5883653.98489141,29,0,1,0,0,invierno,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,6,2010-06-30,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,4.5,3.5,22.0,6.6363636364,5.464763157136821,17.1,0.5726027397,,663179.922462789,5883653.98489141,30,0,1,0,0,invierno,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,6,2010-06-02,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,6.0,2.0,22.0,6.6363636364,6.310164959666269,43.4,1.0899543379,,663179.922462789,5883653.98489141,2,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,6,2010-06-03,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,5.5,2.5,22.0,6.6363636364,6.041522986797286,38.8,1.0630136986,,663179.922462789,5883653.98489141,3,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,6,2010-06-04,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,4.0,4.0,22.0,6.6363636364,5.152228114660685,31.6,1.1904109589,,663179.922462789,5883653.98489141,4,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,6,2010-06-05,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,3.0,2.0,22.0,6.6363636364,4.461960433385756,29.3,1.4716894977000001,,663179.922462789,5883653.98489141,5,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,6,2010-06-08,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,1.0,7.0,22.0,6.6363636364,2.576114057335195,3.38,0.5093150685,,663179.922462789,5883653.98489141,8,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,6,2010-06-11,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,5.5,3.0,22.0,6.6363636364,6.041522986797286,10.4,0.2849315068,,663179.922462789,5883653.98489141,11,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,6,2010-06-12,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,3.5,1.5,22.0,6.6363636364,4.819468095889836,20.2,0.869667319,,663179.922462789,5883653.98489141,12,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,6,2010-06-14,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,4.0,4.0,22.0,6.6363636364,5.152228114660685,23.4,0.8815068493000001,,663179.922462789,5883653.98489141,14,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,6,2010-06-15,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,6.916666666699999,1.0833333333,22.0,6.6363636364,6.7750656935191405,22.1,0.48146558840000003,,663179.922462789,5883653.98489141,15,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,6,2010-06-16,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,5.5,2.5,22.0,6.6363636364,6.041522986797286,13.7,0.37534246579999997,,663179.922462789,5883653.98489141,16,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,6,2010-06-17,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,5.0,3.0,22.0,6.6363636364,5.760366149976926,9.8,0.2953424658,,663179.922462789,5883653.98489141,17,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,6,2010-06-21,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,4.0,4.0,22.0,6.6363636364,5.152228114660685,11.18,0.42116438359999997,,663179.922462789,5883653.98489141,21,0,1,0,0,invierno,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,6,2010-06-22,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,6.0,2.0,22.0,6.6363636364,6.310164959666269,13.7,0.3440639269,,663179.922462789,5883653.98489141,22,0,1,0,0,invierno,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,6,2010-06-24,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,3.0,5.0,22.0,6.6363636364,4.461960433385756,13.5,0.6780821918000001,,663179.922462789,5883653.98489141,24,0,1,0,0,invierno,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,6,2010-06-25,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,4.5,0.5,22.0,6.6363636364,5.464763157136821,37.4,1.2523592085,,663179.922462789,5883653.98489141,25,0,1,0,0,invierno,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,7,2010-07-31,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,4.75,0.25,3.0,6.666666666699999,5.627314338714339,18.2,0.5747368421,,663179.922462789,5883653.98489141,31,0,1,0,0,invierno,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,7,2010-07-07,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,7.0,1.0,3.0,6.666666666699999,6.831300510642172,41.6,0.8914285714,,663179.922462789,5883653.98489141,7,0,1,0,0,invierno,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,7,2010-07-15,21375,LOS LLANOS,46970,FORESTAL RELONCAVI LTDA.,7.097586490518479,0.36055512754639896,19.845466664948948,7.0,1.0,3.0,6.666666666699999,6.831300510642172,43.4,0.93,,663179.922462789,5883653.98489141,15,0,1,0,0,invierno,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,5,2010-05-04,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,4.5,3.5,14.0,6.5,5.408326913195984,34.0,1.1623931624,,650116.090311587,5865844.06421519,4,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,5,2010-05-08,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,4.5,0.5,14.0,6.5,5.408326913195984,23.5,0.8034188034,,650116.090311587,5865844.06421519,8,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,5,2010-05-10,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,6.0,3.0,14.0,6.5,6.244997998398398,36.2,0.9282051281999999,,650116.090311587,5865844.06421519,10,1,0,0,0,otono,1
BASA,EUCA GLOBULUS,invierno,Raleo,Torre 300 mts,Y69,2010,5,2010-05-11,20031,PEUMO SUR,46970,FORESTAL RELONCAVI LTDA.,7.353954908984938,0.5291502622129182,21.02344112899456,2.0,6.0,14.0,6.5,3.605551275463989,17.7,1.3615384615000001,,650116.090311587,5865844.06421519,11,1,0,0,0,otono,1
